id,lesson_id,icon,word,romaji,hiragana,sound_check,en,vi,zh,fr,de,hi,ind,it,ko,ms,pt,ru,es,th,tl,ar,pl,hr,nl,el,hu,sv,cs,ro,bg,da,tr,fi,sl,fa,bn,uk,am,km,si,zu,sw,lo,no
4326,111,Assets/Resources/Images/4326.png,スタート台,sutāto dai,スタート だい,null,starting block,bệ xuất phát,游泳起跑器,bloc de départ,startblock,प्रारम्भिक खण्ड,blok awal,blocco di partenza,시작 블록,blok permulaan,bloco de partida,стартовый блок,bloque de partido,เริ่มต้นบล็อก,simula ng bloke,كتلة الانطلاق,blok startowy,početni blok,startblok,μπλοκ εκκίνησης,kezdő blokk,startblock,startovní blok,bloc inițial,начален блок,startblok,başlangıç ​​bloğu,alkulohko,začetni blok,شروع بلوک,শুরু ব্লক,стартовий блок,ብሎግ ይጀምራል,ចាប់ផ្តើមប្លុក,ආරම්භක කොටස,qala block,kuanzia kuzuia,ເລີ່ມຕົ້ນຕັນ,startblokk
4327,111,Assets/Resources/Images/4327.png,プール,pūru,,null,swimming pool,bể bơi,游泳池,piscine,schwimmbad,स्विमिंग पूल,kolam renang,piscina,수영장,kolam renang,piscina,плавательный бассейн,la piscina,สระว่ายน้ำ,swimming pool,حمام السباحة,basen,bazen,zwembad,πισίνα,úszómedence,simbassäng,plavecký bazén,piscina,басейн,svømmepøl,yüzme havuzu,uima-allas,bazen,استخر,সুইমিং পুল,басейн,መዋኛ ገንዳ,អាងហែលទឹក,පිහිනුම් තටාකය,indawo yokubhukuda,bwawa la kuogelea,ສະ​ລອຍ​ນ​້​ໍ​າ,svømmebasseng
4329,111,Assets/Resources/Images/4329.png,海水パンツ,kaisui pantsu,かいすい パンツ,null,trunks,quần tắm (đàn ông),泳裤,les troncs,stämme,चड्डी,batang,tronchi,트렁크스,batang,roupa de baixo,стволы,bañador,ลำต้น,mga putot,جذوع,kąpielówki,kupaće gaće,trunks,κοντό πανταλόνι αθλητών,alsónadrág,trunkar,kmeny,trunchiuri,къси спортни гащета,kufferter,mayo,uimahousut,kovčki,تنه,পুরুষের চোগা,стовбури,ትንንሶች,ត្រី,ටන්ක,iziqu,malori,trunks,badebukser
4330,111,Assets/Resources/Images/4330.png,飛び板,tobi-ita,とびいた,null,springboard,bàn đạp,跳板,tremplin,sprungbrett,फ़ौजों की चौकी,batu loncatan,trampolino,발판,batu loncatan,trampolim,трамплин,el trampolín,กระดานกระโดดน้ำ,pambuwelo,منصة الوثب,trampolina,odskočna daska,springplank,σανίδα εκπηδήσεως δύτου,ugródeszka,trampolin,odrazový můstek,rampă de lansare,трамплин,springbræt,sıçrama tahtası,ponnahduslauta,odskočna deska,تیراندازی,স্প্রিংবোর্ড,трамплін,ስፕሪንግ ቦርድ,springboard,ඩ්රැගන්ෙබෝඩ්,i-springboard,kupanga,springboard,springbrett
4331,111,Assets/Resources/Images/4331.png,飛び込み選手,tobikomi senshu,とびこみ せんしゅ,null,diver,vận động viên nhảy cầu,潜水员,plongeur,taucher,ग़ोताख़ोर,penyelam,tuffatore,잠수부,penyelam,mergulhador,водолаз,el saltado,ประดาน้ำ,maninisid,غواص,nurek,ronilac,duiker,δύτης,búvár,dykare,potápěč,scafandru,водолаз,dykker,dalgıç,sukeltaja,potapljač,غواص,ডুবুরি,дайвер,ተላላፊ,អ្នកមុជទឹក,කිමිදීමයි,diver,diver,diver,dykker
4333,111,Assets/Resources/Images/4333.png,泳ぐ,oyogu,およぐ,null,swim,bơi,游泳,nager,schwimmen,तैरना,berenang,nuotare,수영,berenang,nadar,плавать,nadar,การว่ายน้ำ,lumangoy,سباحة,pływać,plivati,zwemmen,ζάλη,úszás,simma,plavat,înot,плуване,svømme,yüzmek,uida,plavati,شنا کردن,সন্তরণ,плавати,ዋኛ,ហែល,පිහිනන්න,bhukuda,kuogelea,ລອຍນ້ໍາ,svømme
4334,111,Assets/Resources/Images/4334.png,回転,kaiten,かいてん,null,turn,xoay vòng,转身,tour,wende,मोड़,belok,turno,회전,berpaling,virar,очередь,giro,กลับ,lumiko,منعطف أو دور,skręcać,skretanje,beurt,στροφή,fordulat,sväng,otáčet se,viraj,завой,tur,dönüş,vuoro,obrat,دور زدن,পালা,чергу,ዘወር,បើក,හැරෙන්න,phenduka,kugeuka,ຫັນໄປ,sving
4335,111,Assets/Resources/Images/4335.png,クロール,kurōru,,null,front crawl,bơi sải,爬泳,crawl,vordere krabbeln,सामने क्रॉल,merangkak ke depan,crawl anteriore,앞 기어 가기,merangkak depan,rastejamento dianteiro,передний обход,rastreo delantero,รวบรวมข้อมูลด้านหน้า,harap na pag-crawl,الزحف الأمامي,czołganie się,ispred puzati,borstcrawl,εμπρός ανίχνευση,elülső feltérképezés,främre krypning,přední procházení,front crawl,отпред,forreste krybling,ön tarama,edessä indeksointi,spredaj,جلو خزیدن,সামনে হামাগুড়ি,передній обхід,የፊት ምላሹ,របាំងមុខ,ඉදිරිපස පිරිස්,front crawl,kutambaa mbele,ການລວບລວມຂໍ້ມູນທາງຫນ້າ,foran kryp
4336,111,Assets/Resources/Images/4336.png,平泳ぎ,hiraoyogi,ひらおよぎ,null,breaststroke,bơi ếch,蛙泳,brasse,brustschwimmen,ब्रेस्टस्ट्रोक,gaya dada,nuoto a rana,평영,breaststroke,peito,брасс,la braza,น้ำท่า,breaststroke,صدر,styl klasyczny,prsni stil,schoolslag,μαστού,mellúszás,bröstsim,prsa,bras,бруст,brystsvømning,kurbağalama yüzüş,rintauinti,prsno,سینه بند,ব্রেস্টস্ট্রোক,брас,የጡት አፍንጫ,breaststroke,පියයුරු පිළිස්සීමයි,isifuba,kifua,breaststroke,bryst
4337,111,Assets/Resources/Images/4337.png,かき,kaki,かき,null,stroke,kiểu bơi,划水动作,accident vasculaire cérébral,schlaganfall,आघात,pukulan,ictus,행정,strok,acidente vascular encefálico,инсульт,la carrera,ลากเส้น,stroke,السكتة الدماغية,uderzenie,udar,beroerte,κτύπημα,ütés,stroke,mrtvice,accident vascular cerebral,удар,slag,inme,tahti,kap,سکته مغزی,ঘাই,інсульт,ድንገት,ខួរក្បាល,ආඝාතය,ukushaywa,kiharusi,stroke,hjerneslag
4338,111,Assets/Resources/Images/4338.png,背泳ぎ,seoyogi,せおよぎ,null,backstroke,bơi ngửa,仰泳,dos crawlé,rückenschwimmen,जवाबी चोट,gaya renang punggung,nuoto sul dorso,배영,backstroke,nado de costas,плавание на спине,la espalda,ตีกรรเชียง,backstroke,ظهرا,styl grzbietowy,leđni stil,rugslag,πίσω πλάτη,hátúszás,ryggsim,znak,spate,плуване по гръб,rygcrawl,sırtüstü yüzme,selkäuinti,hrbet,پشت سر هم,চিত্সাঁতার,на спині,የጀርባ መደብደብ,ឆ្អឹងខ្នង,පසුබිම,i-backstroke,backstroke,backstroke,rygg
4340,111,Assets/Resources/Images/4340.png,バタフライ,batafurai,,null,butterfly,bơi bướm,蝶泳,papillon,schmetterling,तितली,kupu-kupu,farfalla,나비,rama-rama,borboleta,бабочка,mariposa,ผีเสื้อ,butterfly,فراشة,motyl,leptir,vlinder,πεταλούδα,pillangó,fjäril,motýl,fluture,пеперуда,sommerfugl,kelebek,perhonen,metulj,پروانه,প্রজাপতি,метелик,ቢራቢሮ,មេអំបៅ,සමනලයා,butterfly,kipepeo,butterfly,sommerfugl
4341,111,Assets/Resources/Images/4341.png,スキューバダイビング,sukyūba daibingu,,null,scuba diving,môn lặn,潜水,plongée sous-marine,gerätetauchen,स्कूबा डाइविंग,selam scuba,immersioni in subacquea,스쿠버 다이빙,menyelam skuba,mergulho,подводное плавание с аквалангом,submarinismo,ดำน้ำลึก,sumisid sa ilalim ng dagat,الغوص,nurkowanie,ronjenje,duiken,κατάδυση,búvárkodás,dykning,potápění,scufundări,гмуркане,dykning,tüplü dalış,sukellusta,potapljanje,غواصی,স্কুবা ডাইভিং,підводне плавання,ወደ ውኃ ለመጥለቂ የሚያገለግል የአፍንጫ መሸፈኛ,ការ​មុជ​ក្នុង​ទឹក,ස්කුබා කිමිදීම,ukuntweza emanzini,scuba diving,ດໍາ​ນໍາ​້,dykking
4342,111,Assets/Resources/Images/4342.png,ウェットスーツ,wettosūtsu,,null,wetsuit,bộ đồ lặn,潜水衣,combinaison de plongée,neoprenanzug,वेट सूट,pakaian selam,muta,잠수복,pakaian basah,fato de mergulho,гидрокостюм,el traje de buceo,ชุดหนัง,wetsuit,بذلة,kombinezon,odijelo,wetsuit,wetsuit,ruha,våtdräkt,neopren,wetsuit,неопренов,våddragt,dalgıç giysili,märkäpuku,obleka,لباس شنا,wetsuit,гідрокостюм,ጠርሙስ,wetsuit,ඩ්රයිව්,i-wetsuit,wetsuit,wetsuit,våtdrakt
4343,111,Assets/Resources/Images/4343.png,フリッパー,furippā,,null,fin,chân vịt,蛙鞋,ailette,flosse,पंख,sirip,pinna,지느러미,sirip,barbatana,плавник,aleta,ครีบ,palikpik,زعنفة,płetwa,peraje,vin,πτερύγιο,uszony,fena,ploutev,aripioară,перка,finne,yüzgeç,evä,fin,فین,ডানা,плавник,መጨረሻ,ពិន,කෙස්,ukuphela,mwisho,end,fin
4344,111,Assets/Resources/Images/4344.png,ウェイトベルト,weito beruto,,null,weight belt,vành đai trọng lượng,配重带,ceinture de poids,gewicht gürtel,वजन बेल्ट,sabuk berat,cintura di peso,무게 벨트,tali pinggang berat,cinto de peso,весовой пояс,cinturón de peso,เข็มขัดน้ำหนัก,timbang sinturon,حزام الوزن,pas wagi,pojas za utez,loodgordel,ζώνη βάρους,súly öv,viktbälte,pás,curea de greutate,колан за тегло,vægt bælte,ağırlık kemeri,painovyö,pas,کمربند ایمنی,ওজন বেল্ট,пояс ваги,ክብደት ቀበቶ,ខ្សែក្រវាត់ទម្ងន់,බර පටියක්,ibhande lesisindo,ukanda wa uzito,weight belt,vektbelte
4345,111,Assets/Resources/Images/4345.png,レギュレーター,regyurētā,,null,regulator,máy điều chỉnh,调节器,régulateur,regler,रेगुलेटर,pengatur,regolatore,조절기,pengawal selia,regulador,регулятор,regulador,เครื่องควบคุม,regulator,منظم,regulator,regulator,regelaar,ρυθμιστής,szabályozó,regulator,regulátor,regulator,регулатор,regulator,regülatör,säädin,regulator,تنظیم کننده,নিয়ামক,регулятора,ተቆጣጣሪ,និយ័តករ,නියාමකය,umlawuli,mdhibiti,regulator,regulator
4346,111,Assets/Resources/Images/4346.png,マスク,masuku,,null,mask,mặt nạ,面镜,masque,maske,मुखौटा,topeng,maschera,마스크,topeng,mascarar,маскировать,la máscara,หน้ากาก,maskara,قناع,maska,maska,masker,μάσκα,maszk,mask,maska,masca,маска,maske,maskelemek,naamio,masko,ماسک,মাস্ক,маску,ጭንብል,របាំង,මැස්සා,mask,mask,ຫນ້າ​ກາກ,maske
4347,111,Assets/Resources/Images/4347.png,スノーケル,sunōkeru,,null,snorkel,ống lặn,呼吸管,tuba,schnorchel,स्नोर्कल,snorkel,boccaglio,스노클,snorkel,snorkel,шноркель,el tubo respirador,แว่นตาดำน้ำ,snorkel,إشنركل,rurka do nurkowania,dihalica,snorkel,αναπνευστήρας,légzőcső,snorkel,šnorchl,snorkel,шнорхел,snorkel,şnorkel,snorkkeli,dihal,دریچه عقب,স্নরকেল,трубка,ስናፍሊል,snorkel,සිගරට් එකක්,snorkel,snorkel,snorkel,snorkel
4348,111,Assets/Resources/Images/4348.png,タンク,tanku,,null,tank,bình chứa,气瓶,réservoir,panzer,टैंक,tangki,carro armato,탱크,tangki,tanque,бак,tanque,ถัง,tangke,خزان,zbiornik,tenk,tank,άρμα μάχης,tartály,tank,nádrž,rezervor,резервоар,tank,tank,säiliö,rezervoar,مخزن,ট্যাংক,танк,ማጠራቀሚያ,ធុង,ටැංකිය,ithangi,tank,tank,tank
4349,111,Assets/Resources/Images/4349.png,飛び込み,tobikomi,とびこみ,null,dive,nhảy xuống nước,潜水,se plonger,tauchen,डुबकी,menyelam,tuffo,잠수,menyelam,mergulho,погружение,bucear,ดำน้ำ,dive,يغوص,nurkować,ronjenje,duiken,κατάδυση,zuhanás,dyka,potápět,picaj,гмуркам се,dykke,dalış,sukeltaa,potapljanje,شیرجه رفتن,ডুব,занурення,ዘለላ,ជ្រមុជទឹក,කිමිදෙනවා,dive,kupiga mbizi,ການດໍານ້ໍາ,stupe
4350,111,Assets/Resources/Images/4350.png,高飛び込み,takatobikomi,たかとびこみ,null,high dive,lặn sâu,高空跳水,haute plongée,hoher tauchgang,गहराई तक गोता,menyelam tinggi,alta immersione,높은 잠수,menyelam yang tinggi,mergulho alto,высокое погружение,inmersion profunda,ดำน้ำสูง,mataas na dive,غوص عالي,głębokie nurkowanie,visoki zaron,hoge duik,υψηλή κατάδυση,magas merülés,högt dyk,vysoký ponor,scufundări mari,високо гмуркане,højt dykke,yüksek dalış,korkea sukellus,visok potop,شیرجه بالا,উচ্চ ডুব,високий занурення,ወደ ላይ ዘለለ,ជ្រមុជទឹកខ្ពស់,උස්සා,ukudonsa phezulu,kupiga mbizi kubwa,ລ່ອງສູງ,høy dykk
4351,111,Assets/Resources/Images/4351.png,立ち泳ぎする,tachioyogi suru,たちおよぎ する,null,tread water,lội đứng,踩水,l'eau de la bande de roulement,wassertreten,गतिशील पानी,tapak air,calcare l'acqua,물을 밟다,mengalir air,piso de água,протектор воды,agua de la pisada,เหยียบน้ำ,pagtapak ng tubig,فقي الماء,bieżnik wody,gaziti vodom,loopwater,νερό πέλματος,futófelület víz,slitvatten,šlapat vodu,apa de rulare,вода на протектора,træde vand,sırtı su,polkea paikallaan,tekalna voda,رطوبت آب,জল চালান,протектора води,ጎርፍ ውሃ,រុញទឹក,කපන ලද ජලය,phakamisa amanzi,kunyunyiza maji,tread water,trå vannet
4352,111,Assets/Resources/Images/4352.png,飛び込みスタート,tobikomi sutāto,とびこみ スタート,null,dive start,bắt đầu lặn,比赛出发,début de plongée,tauchstart,गोता लगना,mulai menyelam,inizio immersione,다이빙 시작,menyelam bermula,início de mergulho,начало погружения,inicio de buceo,เริ่มต้นดำน้ำ,sumisid magsimula,بداية الغوص,rozpocznij nurkowanie,početak ronjenja,duikstart,ξεκινήστε τη βουτιά,merülni kezdeni,dykstart,začátek ponoru,începeți cu scufundări,начало на гмуркането,dykke start,dalış başlangıç,sukellus alkaa,začetek potopa,شروع به شیرجه رفتن,ডুব শুরু,початок занурення,ለመጥለቅ ይጀምሩ,ចាប់ផ្តើមមុជទឹក,ආරම්භය ආරම්භ වේ,dive kuqala,kupiga mbizi kuanza,ເລີ່ມດໍານ້ໍາ,dykkestart
4353,111,Assets/Resources/Images/4353.png,ロッカー,rokkā,,null,lockers,tủ khóa,储物柜,casiers,schließfächer,लॉकर्स,loker,armadietti,사물함,loker,armários,шкафчики,casilleros,ตู้เก็บของ,locker,خزائن,szafki,ormarići,lockers,ντουλάπια,szekrények,förvaringsskåp,skříňky,dulapuri,шкафчета,garderobeskabe,dolap,kaapit,omarice,قفسه ها,লকার,шафки,መጋለቢያዎች,lockers,සේප්පු,izikhiye,makabati,lockers,skap
4354,111,Assets/Resources/Images/4354.png,救助者,kyūjosha,きゅうじょしゃ,null,lifeguard,nhân viên cứu hộ,救生员,sauveteur,rettungsschwimmer,जीवनरक्षक,penjaga pantai,bagnino,근위대,penyelamat,salva-vidas,спасатель,salvavidas,ทหารรักษาพระองค์,tagapagsagip ng buhay,يا حارس الشاطئ,ratownik,spasilac,badmeester,ναυαγοσώστης,testőr,livräddare,plavčík,salvamar,спасител на плажа,livredder,cankurtaran,hengenpelastaja,reševalec iz vode,نجات غریق,দেহরক্ষী,рятувальник,ሕይወት ጠባቂ,ជីវិត,ජීවිත ආරක්ෂකයා,umtakuli wokubhukuda,mtunzaji,lifeguard,livvakt
